Time,Temp C,well,value,na,na_conc,date,construct,system,repeat,gfp_max,mgapt_max,ratio
456.1166666666667,37.0,N8,13983,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
459.1166666666667,37.0,N8,13724,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
462.1166666666667,37.0,N8,13544,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
465.1166666666667,37.0,N8,14332,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
468.1166666666667,37.0,N8,13902,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
471.1166666666667,37.0,N8,13325,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
474.1166666666667,37.0,N8,13757,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
477.1166666666667,37.0,N8,14149,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
480.1166666666667,37.0,N8,13474,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
483.1166666666667,37.0,N8,13536,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
486.1166666666667,37.0,N8,13343,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
489.1166666666667,37.0,N8,13420,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
492.1166666666667,37.0,N8,13590,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
495.1166666666667,37.0,N8,13558,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
498.1166666666667,37.0,N8,13717,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
501.1166666666667,37.0,N8,13793,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
504.1166666666667,37.0,N8,13074,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
507.1166666666667,37.0,N8,14009,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
510.1166666666667,37.0,N8,12846,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
513.1166666666667,37.0,N8,13444,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
516.1166666666667,37.0,N8,13710,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
519.1166666666667,37.0,N8,13393,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
522.1166666666667,37.0,N8,13350,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
525.1166666666667,37.0,N8,13639,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
528.1166666666667,37.0,N8,13143,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
